"ocid","release_id","id","title","description","status","procuringEntity_id","procuringEntity_name","value_amount","value_currency","procurementMethod","procurementMethodDetails","mainProcurementCategory","awardCriteria","tenderPeriod_startDate","tenderPeriod_endDate","tenderPeriod_maxExtentDate","tenderPeriod_durationInDays","enquiryPeriod_startDate","enquiryPeriod_endDate","enquiryPeriod_maxExtentDate","enquiryPeriod_durationInDays","hasEnquiries","eligibilityCriteria","awardPeriod_startDate","awardPeriod_endDate","awardPeriod_maxExtentDate","awardPeriod_durationInDays","numberOfTenderers"
"ocds-5wno2w-014-CDC-GADMB-2017-20973","014-CDC-GADMB-2017-20973-2021-12-02T00:14:46.608Z","014-CDC-GADMB-2017-20973","014-CDC-GADMB-2017-20973","SERVICIO DE ASESORÍA Y PATROCINIO JURÍDICO ESPECIALIZADO; PARA EL ACOMPAÑAMIENTO Y ASISTENCIA LEGAL ESPECIALIZADA EN MATERIA DE CONTRATACIÓN PÚBLICA, PARA PROCESO ADMINISTRATIVOS SANCIONATORIOS EN DONDE EL GADMB DEBE TOMAR LA DECISIÓN, ASÍ COMO LA IMPLEMENTACIÓN DEL MISMO","complete","EC-RUC-1260000220001-20973","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON BABAHOYO - GADM DE BABAHOYO","28000.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-10-02T19:00:00-05:00","","","","2017-10-02T19:00:00-05:00","2017-10-03T19:00:00-05:00","2017-10-03T19:00:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2017-10-11T18:00:00-05:00","2017-10-11T18:00:00-05:00","","1"
"ocds-5wno2w-015-CDC-GADMB-2017-20973","015-CDC-GADMB-2017-20973-2021-12-02T03:04:22.209Z","015-CDC-GADMB-2017-20973","015-CDC-GADMB-2017-20973","CONTRATACION DE UN SERVICIO DE CONSULTORIA PARA EL ACOMPAÑAMIENTO A LA GESTION DEL GAD MUNICIPAL DE BABAHOYO CON ENFASIS AREAS DE SERVICIOS AL CLIENTE","complete","EC-RUC-1260000220001-20973","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON BABAHOYO - GADM DE BABAHOYO","15000.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-12-11T12:00:00-05:00","","","","2017-12-11T12:00:00-05:00","2017-12-12T19:00:00-05:00","2017-12-12T19:00:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2017-12-19T18:00:00-05:00","2017-12-19T18:00:00-05:00","","1"
"ocds-5wno2w-BID-FERUM2-EEQ-ES-01-3214","BID-FERUM2-EEQ-ES-01-3214-2021-12-01T23:21:25.512Z","BID-FERUM2-EEQ-ES-01-3214","BID-FERUM2-EEQ-ES-01-3214","ELABORACIÓN DE DISEÑO DE PROYECTOS DE REDES DE DISTRIBUCIÓN  PARA MÁS DE 11 LOTES DE LA ZONA 1","complete","EC-RUC-1790053881001-3214","EMPRESA ELÉCTRICA QUITO S.A. E.E.Q.","25480.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-07-26T17:00:00-05:00","","","","2017-07-26T17:00:00-05:00","2017-07-27T17:00:00-05:00","2017-07-27T17:00:00-05:00","1","","Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Participación Nacional","","2017-08-03T12:00:00-05:00","2017-08-03T12:00:00-05:00","","1"
"ocds-5wno2w-BID-FERUM2-EEQ-ES-02-3214","BID-FERUM2-EEQ-ES-02-3214-2021-12-01T23:21:08.724Z","BID-FERUM2-EEQ-ES-02-3214","BID-FERUM2-EEQ-ES-02-3214","ELABORACIÓN DE DISEÑO DE PROYECTOS DE REDES DE DISTRIBUCIÓN  PARA MÁS DE 11 LOTES DE LA ZONA 2","complete","EC-RUC-1790053881001-3214","EMPRESA ELÉCTRICA QUITO S.A. E.E.Q.","25480.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-07-26T17:00:00-05:00","","","","2017-07-26T17:00:00-05:00","2017-07-27T17:00:00-05:00","2017-07-27T17:00:00-05:00","1","TRUE","Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Participación Nacional","","2017-08-03T12:00:00-05:00","2017-08-03T12:00:00-05:00","","1"
"ocds-5wno2w-BID-FERUM2-EEQ-ES-03-3214","BID-FERUM2-EEQ-ES-03-3214-2021-12-01T23:21:28.674Z","BID-FERUM2-EEQ-ES-03-3214","BID-FERUM2-EEQ-ES-03-3214","ELABORACIÓN DE DISEÑO DE PROYECTOS DE REDES DE DISTRIBUCIÓN  PARA MÁS DE 11 LOTES DE LA ZONA 3","complete","EC-RUC-1790053881001-3214","EMPRESA ELÉCTRICA QUITO S.A. E.E.Q.","25480.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-07-26T17:00:00-05:00","","","","2017-07-26T17:00:00-05:00","2017-07-27T17:00:00-05:00","2017-07-27T17:00:00-05:00","1","TRUE","Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Participación Nacional","","2017-08-09T10:09:00-05:00","2017-08-09T10:09:00-05:00","","1"
"ocds-5wno2w-BID-FERUM2-EEQ-ES-05-3214","BID-FERUM2-EEQ-ES-05-3214-2021-12-01T23:20:31.333Z","BID-FERUM2-EEQ-ES-05-3214","BID-FERUM2-EEQ-ES-05-3214","ELABORACIÓN DE DISEÑO DE PROYECTOS DE REDES DE DISTRIBUCIÓN  PARA MÁS DE 11 LOTES DE LA ZONA 5","complete","EC-RUC-1790053881001-3214","EMPRESA ELÉCTRICA QUITO S.A. E.E.Q.","25480.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-07-25T17:00:00-05:00","","","","2017-07-25T17:00:00-05:00","2017-07-26T17:00:00-05:00","2017-07-26T17:00:00-05:00","1","TRUE","Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Participación Nacional","","2017-08-02T12:00:00-05:00","2017-08-02T12:00:00-05:00","","1"
"ocds-5wno2w-BID-FERUM2-EEQ-ES-06-3214","BID-FERUM2-EEQ-ES-06-3214-2021-12-01T23:20:38.390Z","BID-FERUM2-EEQ-ES-06-3214","BID-FERUM2-EEQ-ES-06-3214","ELABORACIÓN DE DISEÑO DE PROYECTOS DE REDES DE DISTRIBUCIÓN  PARA MÁS DE 11 LOTES DE LA ZONA 6","complete","EC-RUC-1790053881001-3214","EMPRESA ELÉCTRICA QUITO S.A. E.E.Q.","25480.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-07-25T17:00:00-05:00","","","","2017-07-25T17:00:00-05:00","2017-07-26T17:00:00-05:00","2017-07-26T17:00:00-05:00","1","TRUE","Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Participación Nacional","","2017-08-07T17:00:00-05:00","2017-08-07T17:00:00-05:00","","1"
"ocds-5wno2w-BID-FERUM2-EEQ-ES-O4-3214","BID-FERUM2-EEQ-ES-O4-3214-2021-12-01T23:20:44.780Z","BID-FERUM2-EEQ-ES-O4-3214","BID-FERUM2-EEQ-ES-O4-3214","ELABORACIÓN DE DISEÑO DE PROYECTOS DE REDES DE DISTRIBUCIÓN  PARA MÁS DE 11 LOTES DE LA ZONA 4","complete","EC-RUC-1790053881001-3214","EMPRESA ELÉCTRICA QUITO S.A. E.E.Q.","25480.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-07-25T18:00:00-05:00","","","","2017-07-25T18:00:00-05:00","2017-07-26T18:00:00-05:00","2017-07-26T18:00:00-05:00","1","TRUE","Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Participación Nacional","","2017-08-02T12:00:00-05:00","2017-08-02T12:00:00-05:00","","1"
"ocds-5wno2w-BID-FERUM2-GAL-ES-02-3208","BID-FERUM2-GAL-ES-02-3208-2021-12-02T01:16:23.757Z","BID-FERUM2-GAL-ES-02-3208","BID-FERUM2-GAL-ES-02-3208","ELABORACIÓN DE ESTUDIOS Y DISEÑOS DE PROYECTOS DE EXPANSIÓN  DE DISTRIBUCIÓN ELÉCTRICA PARA LOS SECTORES RURAL Y URBANO MARGINAL CON FINANCIAMIENTO DE FERUM  BID II","complete","EC-RUC-0991500006001-3208","EMPRESA ELECTRICA PROVINCIAL GALAPAGOS S.A. ","14820.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-11-29T14:00:00-05:00","","","","2017-11-29T14:00:00-05:00","2017-11-30T20:00:00-05:00","2017-11-30T20:00:00-05:00","1","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2017-12-07T20:00:00-05:00","2017-12-07T20:00:00-05:00","","1"
"ocds-5wno2w-BID-FERUM2-SUR-FI-06-3240","BID-FERUM2-SUR-FI-06-3240-2021-12-01T22:48:09.496Z","BID-FERUM2-SUR-FI-06-3240","BID-FERUM2-SUR-FI-06-3240","FISCALIZACIÓN DE LA INSTALACIÓN, PUESTA EN FUNCIONAMIENTO Y CAPACITACIÓN A LOS BENEFICIARIOS DE SISTEMAS SOLARES  FOTOVOLTAICOS PARA COMUNIDADES NO CONECTADAS A LA RED ELÉCTRICA CONVENCIONAL EN EL ÁREA DE CONCESIÓN DE LA EERSSA","complete","EC-RUC-1190005646001-3240","EMPRESA ELECTRICA REGIONAL DEL SUR S.A.","15360.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-06-16T15:00:00-05:00","","","","2017-06-16T15:00:00-05:00","2017-06-19T15:00:00-05:00","2017-06-19T15:00:00-05:00","3","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Programación de los Servicios,Instrumentos y equipos disponibles","","2017-06-28T15:00:00-05:00","2017-06-28T15:00:00-05:00","","1"
"ocds-5wno2w-BID-FERUM2-SUR-FI-07-3240","BID-FERUM2-SUR-FI-07-3240-2021-12-01T22:41:04.060Z","BID-FERUM2-SUR-FI-07-3240","BID-FERUM2-SUR-FI-07-3240","FISCALIZACIÓN DE LA CONSTRUCCIÓN DE LOS PROYECTOS EN ZONAS AISLADAS PROVINCIA DE LOJA, MORONA SANTIAGO Y ZAMORA CHINCHIPE","complete","EC-RUC-1190005646001-3240","EMPRESA ELECTRICA REGIONAL DEL SUR S.A.","9180.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-06-08T15:00:00-05:00","","","","2017-06-08T15:00:00-05:00","2017-06-09T15:00:00-05:00","2017-06-09T15:00:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Programación de los Servicios,Instrumentos y equipos disponibles","","2017-06-20T15:00:00-05:00","2017-06-20T15:00:00-05:00","","1"
"ocds-5wno2w-006-CDC-GADMB-2017-20973","006-CDC-GADMB-2017-20973-2021-12-02T02:52:07.165Z","006-CDC-GADMB-2017-20973","006-CDC-GADMB-2017-20973","SERVICIO DE AUDITORIA AMBIENTAL DEL CUMPLIMIENTO DEL PLAN DE MANEJO AMBIENTAL DEL PROYECTO PARA LA CONSTRUCCION DEL SISTEMA DE ALCANTARILLADO SANITARIO Y PLUVIAL EN EL SECTOR SUR EN LAS ZONAS 03, 04, 06 Y 10 DE LA CIUDAD DE BABAHOYO, PROVINCIA DE LOS RIOS","complete","EC-RUC-1260000220001-20973","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON BABAHOYO - GADM DE BABAHOYO","7000.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-06-30T12:00:00-05:00","","","","2017-06-30T12:00:00-05:00","2017-07-03T12:00:00-05:00","2017-07-03T12:00:00-05:00","3","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2017-07-11T18:00:00-05:00","2017-07-11T18:00:00-05:00","","1"
"ocds-5wno2w-CCD-010-EPP-ZSO-2017-253178","CCD-010-EPP-ZSO-2017-253178-2021-12-01T23:23:58.188Z","CCD-010-EPP-ZSO-2017-253178","CCD-010-EPP-ZSO-2017-253178","ESTUDIOS Y DISEÑOS PARA EL MEJORAMIENTO DE LAS UNIDADES EDUCATIVAS MARISCAL SUCRE DE LA COMUNA EL AZÚCAR Y ELISA AYALA GONZÁLEZ DE LA COMUNA BAJADA DE CHANDUY, PERTENECIENTES AL CANTÓN SANTA ELENA, PROVINCIA DE SANTA ELENA","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","56955.72","USD","direct","Contratacion directa","services","ratedCriteria","2017-07-31T11:00:00-05:00","","","","2017-07-31T11:00:00-05:00","2017-08-02T11:00:00-05:00","2017-08-02T11:00:00-05:00","2","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2017-08-16T18:00:00-05:00","2017-08-16T18:00:00-05:00","","1"
"ocds-5wno2w-CCD-012-EPP-ZSO-2017-253178","CCD-012-EPP-ZSO-2017-253178-2021-12-01T23:23:43.348Z","CCD-012-EPP-ZSO-2017-253178","CCD-012-EPP-ZSO-2017-253178","ASISTENCIA TÉCNICA ESPECIALIZADA PARA LEVANTAMIENTO DE INFORMACIÓN PARA PLANIFICACIÓN DE EQUIPOS PARSONS, UNIVERSAL, CAUTIVO, FACILIDADES DE REFINACIÓN, TRANSPORTE Y ALMACENAMIENTO","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","59128.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-08-01T08:00:00-05:00","","","","2017-08-01T08:00:00-05:00","2017-08-02T17:00:00-05:00","2017-08-02T17:00:00-05:00","1","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2017-08-10T15:00:00-05:00","2017-08-10T15:00:00-05:00","","1"
"ocds-5wno2w-CCD-01-BID-MTOP-2017-2419","CCD-01-BID-MTOP-2017-2419-2021-12-01T21:23:37.640Z","CCD-01-BID-MTOP-2017-2419","CCD-01-BID-MTOP-2017-2419","AUDITORÍA DE LOS ESTADOS FINANCIEROS DEL PROGRAMA FINANCIADO POR EL BID Y REVISIÓN EX POST DE ADQUISICIONES EN FORMA INTEGRADA CON LOS PROCESOS DE DESEMBOLSOS RELACIONADOS CON EL PROGRAMA DE INFRAESTRUCTURA Y CONSERVACIÓN VIAL FINANCIADO POR EL PRÉSTAMO BID 2201/OC-EC, CORRESPONDIENTE AL 31 DE DICIEMBRE DE 2016 HASTA EL 19 DE FEBRERO DE 2017 Y CIERRE DE CRÉDITO.","complete","EC-RUC-1760001710001-2419","MINISTERIO DE TRANSPORTE","17450.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-03-14T16:00:00-05:00","","","","2017-03-14T16:00:00-05:00","2017-03-15T12:00:00-05:00","2017-03-15T12:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2017-03-24T16:01:00-05:00","2017-03-24T16:01:00-05:00","","1"
"ocds-5wno2w-CCD01-EMMAIT-EP-2017-316454","CCD01-EMMAIT-EP-2017-316454-2021-12-01T20:55:24.457Z","CCD01-EMMAIT-EP-2017-316454","CCD01-EMMAIT-EP-2017-316454","Contratación Directa de la Consultoría para la “Primera Auditoría Ambiental de Cumplimiento de la Operación del Relleno Sanitario de la Mancomunidad Patate-Pelileo, EMMAIT-EP”, ubicado en el Cantón San Pedro de Pelileo, Provincia de Tungurahua.","complete","EC-RUC-1865030900001-316454","EMMAIT-EP","8000.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-02-03T17:00:00-05:00","","","","2017-02-03T17:00:00-05:00","2017-02-06T10:00:00-05:00","2017-02-06T10:00:00-05:00","2","","Experiencia General,Experiencia Específica,Plan de Trabajo","","2017-02-10T16:30:00-05:00","2017-02-10T16:30:00-05:00","","1"
"ocds-5wno2w-CCD 01 HGPT DRH 2017-2418","CCD 01 HGPT DRH 2017-2418-2021-12-01T20:51:20.300Z","CCD 01 HGPT DRH 2017-2418","CCD 01 HGPT DRH 2017-2418","DISEÑO DE 66 Ha PARA EL PROYECTO DE RIEGO TECNIFICADO PARCELARIO EN LA COMUNIDAD DE CONDESAN DE LA PARROQUIA QUISAPINCHA","complete","EC-RUC-1860000130001-2418","GOBIERNO PROVINCIAL DE TUNGURAHUA","11500.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-01-27T18:00:00-05:00","","","","2017-01-27T18:00:00-05:00","2017-01-30T23:00:00-05:00","2017-01-30T23:00:00-05:00","3","TRUE","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles,Participación Nacional","","2017-02-17T16:00:00-05:00","2017-02-17T16:00:00-05:00","","1"
"ocds-5wno2w-CCD02-EMMAIT-EP-2017-316454","CCD02-EMMAIT-EP-2017-316454-2021-12-01T20:54:18.561Z","CCD02-EMMAIT-EP-2017-316454","CCD02-EMMAIT-EP-2017-316454","ESTUDIO Y DISEÑO DEFINITIVO PARA LAS OFICINAS DE ADMINISTRACION CENTRAL DE LA EMMAIT-EP EN EL BARRIO JOAQUÍN ARIAS DE LA CIUDAD DE PELILEO","complete","EC-RUC-1865030900001-316454","EMMAIT-EP","2900.00","USD","direct","Contratacion directa","services","ratedCriteria","2017-02-03T09:00:00-05:00","","","","2017-02-03T09:00:00-05:00","2017-02-03T17:00:00-05:00","2017-02-03T17:00:00-05:00","","","Experiencia General,Experiencia Específica,Plan de Trabajo,Instrumentos y equipos disponibles","","2017-02-10T14:00:00-05:00","2017-02-10T14:00:00-05:00","","1"
